text,label,FOOD_usefulness,FOOD_score,LOCATION_usefulness,LOCATION_score,ATOMSPHERE_usefulness,ATOMSPHERE_score,SERVICE_usefulness,SERVICE_score,PRICE_usefulness,PRICE_score,MENU_usefulness,MENU_score,SPEED_usefulness,SPEED_score
"I read the recent favorable critiques.  So to be fair we gave it yet another try.  Brought some sliced turkey home during the HIgh Holidays and it was inedible.  Spoiled.  Atrocious.  Complete waste of time, effort and money.  It was over a holiday weekend so we were unable to return it and we did not want to make a scene.

Tried it again.  Went back last week for sandwiches to go.  After taking our order, the counter person said out loud with complete disdain:  ""I don't know why we do these one sandwich orders.  They're  a waste of time""!  The young man behind the counter with this person apologized. We told the guy forget about the second sandwich.  We cashed out without ordering our additional items.

Look, I do not enjoy writing negative reviews.  I have been a customer of delis back to El and Lee; Tel Aviv Deli and Sherman Brothers.  I have enjoyed Carnegies and Third Street in NYC.  I have had good and bad deli food across the country. I am patient with new businesses (see my original review) and I am happy to patronize a start-up.

Maybe the breakfast is good.  Maybe I am missing something.  But, the attitude here is as bad as the food.  It was not always this way at this deli.

I am not going back until there is a new owner.  I am not encouraged  this place will last much longer even with it's small breakfast business.",0,1.0,1.0078125,1.3073986e-12,4.0625,0.061767578,1.265625,1.0,1.046875,3.9790393e-11,3.015625,3.695488e-06,1.453125,4.529953e-06,1.3203125
"Woodwork is very much of its time. It's a hip, bustling spot, busy and loud, with great vibes. And yes, the cocktails live up to the hype! I'm drooling thinking about their Old Fashioned. 

The staff here are quite friendly, and sitting at the bar is interesting because you can watch true virtuosos of the bar tending field conjure up their delicious potions. 

The food I've had here is delicious. Their take on fries was delicious, and although I always thought steak tartare would be the last thing I'd ever order, it exceeded my expectations - I might even try it again! The meatballs served with pine nuts and goat cheese and tomato sauce were divine, but the real star here is the sticky toffee pudding. MY GOD. Warm, drenched in salted caramel and served with a quenelle of whipped cream, this dessert made me want to propose to it and love it faithfully for all my years.

Prepare to wait for a seat (depending on the day), but you can fortunately bank on delicious drinks and food in a beautiful space served by friendly waitstaff.",2,1.0,5.0,9.639189e-08,4.21875,0.421875,5.0,1.0,5.0,1.1723955e-12,3.90625,0.890625,4.5625,0.0016479492,2.75
Best bbq chicken pizza in the area. We order it every other Friday and anytime we have friends over. No one has ever been disappointed with it even after we hype it up so much because it's THAT good,2,1.0,5.0,4.2348347e-12,2.859375,1.6825652e-11,2.125,4.5474735e-13,4.46875,3.9790393e-13,4.53125,0.026000977,5.0,1.5276669e-12,3.4375
"We were extremely disappointed with their event service and food.  We ordered from the All American menu. The burgers were the size of sliders and the hot dogs are the same size as a tiny one from a gas station. The buns were double the size of patty. They set our food out buffet style. The waitress  took drink orders but did not check on the buffet items to be refilled like lettuce, etc. Not only was the price incredibly high, the service and attitude of the employees was horrible. The woman who was supposed to help was incredibly rude. They never checked  on us -we had a group of 55 people with one waitress. Also, I put down a hold on my credit, however, even asking  them not to charge the card, they did! The manager asked me to give a 25% tip! I would not use this for an event at all!",0,1.0,1.53125,9.725554e-14,4.4375,9.727478e-05,1.015625,1.0,1.0,1.0,1.0078125,0.7109375,2.015625,7.2717667e-06,1.078125
Regular pho place.  Minus a star for the owner wearing pajamas.,1,4.307367e-08,1.8125,3.6770587e-13,4.46875,5.185604e-06,1.5546875,7.590279e-08,1.6015625,4.5830006e-13,4.5,6.430412e-13,4.21875,1.2434498e-12,3.640625
"I'm a super-adventurous eater, to say the least. There's plenty of yummy stuff to be had on the chalkboard menu, but there's something even better! If you care to leave your fate in the hands of the very capable chef, you can opt for a plate with multiple dishes on it-- but you have NO CLUE what it's going to be! Even better, if multiple people at your table take this option, everybody will get completely different things! Sign me up!
The server brought out multiple ""surprise plates"" to hand out, and asked if anybody liked spicy food-- ME ME ME!! I ended up getting whitefish steamed in a foil pouch with a spicy tomato relish on top, roasted brisket with hot peppers, and a delicious corn tamale with banana cream sauce. My fellow diners got equally yummy selections, and we all walked away full and happy.
If you're up for anything, Cafe Poca Cosa does not disappoint!",2,1.0,5.0,1.9184654e-13,4.40625,0.0004119873,4.96875,0.37695312,5.0,4.7606363e-13,4.5,1.0,5.0,1.7359853e-06,4.46875
Great little place with an unique white sauce and really good creamy & spicy slaw and great spicy beans.  The turkey sandwich is one of the best pulled turkey I have ever eaten and the white sauce added some great flavor.  The owners were super friendly.  A great place for Q.,2,1.0,5.0,2.0918378e-10,1.53125,0.0035858154,3.859375,1.0,5.0,5.0448534e-13,4.3125,0.9921875,4.71875,4.377216e-08,4.0625
Good vegan food. A little expensive for me but I wish this restaurant had existed when I was vegan.,2,1.0,4.09375,2.016165e-13,4.375,1.0160761e-12,3.671875,3.1086245e-13,4.34375,0.9921875,2.765625,0.005493164,3.28125,5.5422333e-13,3.46875
"Best gyros on Indy's north side can be found at Petra Cafe located on 86th just off Keystone. You can order on line, phone or walk in.  The menu includes an assortment of popular Greek sandwiches, salads and soups and smoothies. 

We enjoyed carry-out Gyro combos for lunch. The gyros were carefully wrapped in blue checked paper - so Greek. The meat and fillings were generous and delicious. The fries were crispy with a great spicy coating. Combos come with sandwich, fries and a drink for $8.95. 

We also enjoyed a maza plate for $10.95. The plate offered a flavorful baba ghanouj, hummus, felafel and green salad. They also provided 2 large pita breads to accompany the plate.  Wow, so much delicious food. Very, very good. The maza plate easily feeds four.   

The staff was friendly and included extra tzatziki for the sandwiches. The order was accurate and food hot. The ingredients are high quality and fresh. Portions were generous. 

I'll be a regular. I want to try some of their other sandwiches. So good. Opa!",2,1.0,5.0,0.08251953,4.59375,2.1755695e-06,4.1875,1.0,5.0,1.0,5.0,0.7109375,4.96875,8.72612e-05,4.1875
"Buffet is a good value, but dinner on a Sunday was under staffed. Some of the dishes were good and others were tasteless . Ordered seafood called 3 delights and was not worth the 18 bucks. Best dish was a curry noodle. Waitress also forgot to bring request for chili in oil. Also we had a party of 7 and half of the orders were brought out 15min after the first plates arrived. I think  they need to work on the staff issues. Will only do lunch buffet for now on.",1,1.0,2.90625,1.2523316e-13,4.5,6.593764e-07,1.3515625,1.0,1.9140625,0.921875,3.75,0.984375,2.84375,0.91796875,2.109375
"Tucked away a cute little women owned brewery. They have a gastropub but this is just a taproom with some Thai inspired food options. 

Scarlet lane is a vibe. Horror. Creepy. 

They play old scary movies on the TVs and play slightly 80s vibe thriller songs. Inside you'll find murals on the walls of red/black trees and a giant statue of a devil wearing a scarf that says ""Scarlet Lane."" 

We got the Asian snack mix, lots of pretzels. Pork steam buns and a pork bahn mi. The bahn mi was tasty on a fresh baguette, just a bit too much bread that made it a little dry for my taste. 

The star of the show was the steamed buns! The sauce and pork was cooked perfectly. I'll dream about those tonight. Hello carry out in 2 days! 

Oh yes, it's a brewery first and I enjoyed all their kolsch's, especially the citra. Lots of hard seltzers on the menu right now too- perfect for the patio!",2,1.0,4.40625,0.0087890625,4.96875,0.99609375,5.0,1.0504664e-10,3.46875,2.3305802e-12,3.75,0.99609375,4.15625,2.9685907e-09,2.8125
Love this restaurant! It is so cute and the staff is wonderful. BYOB! I have been for dinner and also hosted a small birthday dinner party this weekend with a set menu. Everything was delicious!! Our server Reggie did an amazing job! Highly recommend this place! Their focaccia bread is amazing and the brushetta appetizer! Their bolognese sauce and chicken Milanese are other highlights! They also have smaller pasta portions that you can order as an app or a side to share if you're ordering an entree. Their tiramisu is also wonderful. Can't wait to go back and try more!,2,1.0,5.0,5.456968e-12,1.734375,0.010559082,4.90625,1.0,5.0,4.007461e-12,3.375,1.0,5.0,7.2759576e-10,1.1875
"We recently placed a take-out order at White Yak after reading rave reviews on Google and Yelp. Having grown up in a household where eating Nepalese food was extremely common, I was really excited to try this hidden gem in Philly. But sadly I ended up with mixed feelings about this place.

 For our appetizers, we ordered Sha Palay ( Semi-circular shaped deep fried bread stuffed with seasoned beef) and Pan- fried Vegetarian Momo Combo ( Vegeterian Dumplings that included 3 potato, 3 cauliflower and 3 vegetable type). For our main-course, we ordered a Beef Shatrak ( Sauted beef with bell peppers, bok-choy, onions and other aromatics) and a Vegetarian Shatrak ( Sauted soy bean beef with bell peppers, bok-choy, onions and other aromatics). And for our side, we decided to order Tingmo (Tibetan Steamed Buns). 

This was my fiancé's first time trying Nepalese/Tibetan cuisine and he was absolutely blown away by the meal. According to him, the Sha Palay was perfection and should be a must order on anyone's list. The Beef Shatrak was extremely delicious and had copious amounts of beef and veggies. He would rate the meal a 5/5. 

Unfortunately, I can't say the same for my meal. Being a vegetarian I decided to order the Vegetarian Shatrak and found it to be rather bland. The momos were okay but were nothing memorable. I however would definitely avoid the potato momo. The Tingmo on the other hand was soft and fluffy and we would definitely recommend placing an order of that. Overall, I would rate the meal a 3/5. 

Besides that, White Yak is environmentally conscious and uses paper boxes instead of plastic containers which is great! They also gave us complimentary miso soup, which was really nice of them. And lastly, the food they served us was pipping hot and fresh. I think if you are new to Nepalese/ Tibetan cuisine, White Yak is a fantastic place to start your adventure. But, if you grew up eating this cuisine and are familiar with it, I would recommend you find a different eatery to get your fix.",2,1.0,2.640625,1.0,2.859375,0.115722656,3.53125,1.0,2.875,1.0,2.90625,1.0,2.765625,1.0,2.875
